"Ator_principal","Frequencia","Porcentagem"
"Teresa Palmer",1,0.014792899408284
"Teri Andrez",1,0.014792899408284
"Terrence Howard",3,0.0443786982248521
"Terrence Jenkins",1,0.014792899408284
"Terrence Mann",1,0.014792899408284
"Terry Ballard",1,0.014792899408284
"Terry Kinney",1,0.014792899408284
"Terumi Matthews",1,0.014792899408284
"Teruyuki Kagawa",1,0.014792899408284
"The Beatles",2,0.029585798816568
"The Retrosettes",1,0.014792899408284
"Theo Maassen",1,0.014792899408284
"Theo Taplitz",1,0.014792899408284
"Theresa Randle",1,0.014792899408284
"Thom Mathews",1,0.014792899408284
"Thomas Cocquerel",1,0.014792899408284
"Thomas Haden Church",1,0.014792899408284
"Thomas Ian Nicholas",2,0.029585798816568
"Thomas Jane",3,0.0443786982248521
"Thomas Kretschmann",1,0.014792899408284
"Thomas Law",1,0.014792899408284
"Thomas Mann",2,0.029585798816568
"Thomas Mitchell",1,0.014792899408284
"Thomas Schubert",1,0.014792899408284
"Thomas Turgoose",1,0.014792899408284
"Thora Birch",1,0.014792899408284
"Thora Bjorg Helga",1,0.014792899408284
"Thure Lindhardt",1,0.014792899408284
"Tia Texada",1,0.014792899408284
"Tiffany Dupont",1,0.014792899408284
"Tiffany Haddish",1,0.014792899408284
"Tiger Hu Chen",1,0.014792899408284
"Tika Sumpter",1,0.014792899408284
"Tilda Swinton",7,0.103550295857988
"Tim Allen",10,0.14792899408284
"Tim Conway",1,0.014792899408284
"Tim Curry",2,0.029585798816568
"Tim Downie",1,0.014792899408284
"Tim Ivey",1,0.014792899408284
"Tim Matheson",1,0.014792899408284
"Tim McGraw",1,0.014792899408284
"Tim Meadows",1,0.014792899408284
"Tim Robbins",8,0.118343195266272
"Tim Roth",4,0.0591715976331361
"Timothy Balme",1,0.014792899408284
"Timothy Bottoms",2,0.029585798816568
"Timothy Dalton",2,0.029585798816568
"Timothy Hutton",3,0.0443786982248521
"Timothy Olyphant",2,0.029585798816568
"Timothy Simons",1,0.014792899408284
"Timothy Spall",3,0.0443786982248521
"Timothy Stack",1,0.014792899408284
"Timothy Vahle",1,0.014792899408284
"Tina Fey",2,0.029585798816568
"Tippi Hedren",1,0.014792899408284
"Titus De Voogdt",1,0.014792899408284
"Tobey Maguire",8,0.118343195266272
"Tobin Bell",6,0.0887573964497041
"Toby Kebbell",1,0.014792899408284
"Toby Regbo",1,0.014792899408284
"Toby Stephens",2,0.029585798816568
"Todd Allen",2,0.029585798816568
"Todd Caldecott",1,0.014792899408284
"Todd Schroeder",1,0.014792899408284
"Tom Arnold",3,0.0443786982248521
"Tom Atkins",2,0.029585798816568
"Tom Berenger",4,0.0591715976331361
"Tom Costello",1,0.014792899408284
"Tom Cruise",31,0.458579881656805
"Tom Cullen",1,0.014792899408284
"Tom Erhart",1,0.014792899408284
"Tom Everett Scott",3,0.0443786982248521
"Tom Green",1,0.014792899408284
"Tom Hanks",32,0.473372781065089
"Tom Hardy",5,0.0739644970414201
"Tom Hiddleston",2,0.029585798816568
"Tom Holland",3,0.0443786982248521
"Tom Hughes",1,0.014792899408284
"Tom Hulce",1,0.014792899408284
"Tom Kenny",1,0.014792899408284
"Tom McGrath",1,0.014792899408284
"Tom Schilling",1,0.014792899408284
"Tom Selleck",2,0.029585798816568
"Tom Skerritt",2,0.029585798816568
"Tom Waits",1,0.014792899408284
"Tom Welling",1,0.014792899408284
"Tom Wilkinson",2,0.029585798816568
"Toma Cuzin",1,0.014792899408284
"Tomer Sisley",2,0.029585798816568
"Tommy Flanagan",2,0.029585798816568
"Tommy Lee Jones",12,0.177514792899408
"Tommy Wiseau",1,0.014792899408284
"Tomoko Yamaguchi",1,0.014792899408284
"Toni Attell",1,0.014792899408284
"Toni Collette",1,0.014792899408284
"Toni Servillo",4,0.0591715976331361
"Tony Chiu-Wai Leung",3,0.0443786982248521
"Tony Goldwyn",1,0.014792899408284
"Tony Jaa",1,0.014792899408284
"Tony Ka Fai Leung",1,0.014792899408284
"Tony Roberts",1,0.014792899408284
"Tony Shalhoub",1,0.014792899408284
"Tony Todd",1,0.014792899408284
"Topher Grace",1,0.014792899408284
"Topol",1,0.014792899408284
"ToshirÃƒÂ´ Mifune",1,0.014792899408284
"Trace Adkins",1,0.014792899408284
"Tracey Ullman",1,0.014792899408284
"Tracy Camilla Johns",1,0.014792899408284
"Travis Fimmel",2,0.029585798816568
"Travis Tedford",1,0.014792899408284
"Treat Williams",1,0.014792899408284
"Trevor Jackson",1,0.014792899408284
"Trey Parker",4,0.0591715976331361
"Trine Dyrholm",1,0.014792899408284
"Troian Bellisario",1,0.014792899408284
"Trombone Shorty",1,0.014792899408284
"Troy Ruptash",1,0.014792899408284
"Troy Schremmer",1,0.014792899408284
"Tshewang Dendup",1,0.014792899408284
"Tunde Adebimpe",1,0.014792899408284
"Tuva Jagell",1,0.014792899408284
"Ty Burrell",1,0.014792899408284
"Tye Sheridan",2,0.029585798816568
"Tyler Hoechlin",1,0.014792899408284
"Tyler Perry",11,0.162721893491124
"Tyrese Gibson",1,0.014792899408284
"Tyrin Turner",1,0.014792899408284
"Ulrich Thomsen",2,0.029585798816568
"Ulrich Tukur",1,0.014792899408284
"Uma Thurman",6,0.0887573964497041
"Usher Raymond",1,0.014792899408284
"Uzo Aduba",1,0.014792899408284
"Vadim Glowna",1,0.014792899408284
"Val Kilmer",11,0.162721893491124
"Val Lauren",1,0.014792899408284
"ValÃƒÂ©rie Lemercier",1,0.014792899408284
"Valeria Bruni Tedeschi",1,0.014792899408284
"Valeria De Franciscis",1,0.014792899408284
"Valerio Mastandrea",1,0.014792899408284
"Vanessa Paradis",1,0.014792899408284
"Vanessa Williams",1,0.014792899408284
"Vegar Hoel",1,0.014792899408284
"Ventura",1,0.014792899408284
"Vera Farmiga",2,0.029585798816568
"Veronica Taylor",1,0.014792899408284
"VicenÃƒÂ§ AltaiÃƒÂ³",1,0.014792899408284
"Vicky Krieps",1,0.014792899408284
"Victor Banerjee",1,0.014792899408284
"Victor Rasuk",1,0.014792899408284
"Victor Wong",2,0.029585798816568
"Victoria Justice",1,0.014792899408284
"Viggo Mortensen",7,0.103550295857988
"Ville Virtanen",1,0.014792899408284
"Vin Diesel",15,0.22189349112426
"Vince Colosimo",1,0.014792899408284
"Vince Vaughn",11,0.162721893491124
"Vincent Cassel",4,0.0591715976331361
"Vincent Gallo",4,0.0591715976331361
"Vincent Lindon",2,0.029585798816568
"Vincent Piazza",1,0.014792899408284
"Vincent Price",1,0.014792899408284
"Vincent Rottiers",1,0.014792899408284
"Vinnie Jones",1,0.014792899408284
"Viola Davis",1,0.014792899408284
"Virginia Cherrill",1,0.014792899408284
"Virginia Madsen",1,0.014792899408284
"Virginie Ledoyen",1,0.014792899408284
"Vito Sanz",1,0.014792899408284
"Vivica A. Fox",3,0.0443786982248521
"Vivien Leigh",1,0.014792899408284
"Vladimir Epifantsev",1,0.014792899408284
"Vladimir Mashkov",1,0.014792899408284
"Vuyo Dabula",1,0.014792899408284
"Wagner Moura",2,0.029585798816568
"Wallace Ford",1,0.014792899408284
"Walter Matthau",1,0.014792899408284
"Warren Beatty",6,0.0887573964497041
"Warren Christie",1,0.014792899408284
"Wei-Qiang Zhang",1,0.014792899408284
"Wen Jiang",1,0.014792899408284
"Wendi McLendon-Covey",1,0.014792899408284
"Wenzhuo Zhao",2,0.029585798816568
"Werner Herzog",1,0.014792899408284
"Wes Bentley",2,0.029585798816568
"Wesley Snipes",7,0.103550295857988
"Whoopi Goldberg",3,0.0443786982248521
"Wil Wheaton",1,0.014792899408284
"Will Arnett",7,0.103550295857988
"Will Ferrell",21,0.310650887573964
"Will Forte",1,0.014792899408284
"Will Smith",19,0.281065088757396
"Willem Dafoe",9,0.133136094674556
"William Atherton",1,0.014792899408284
"William Baldwin",1,0.014792899408284
"William H. Macy",5,0.0739644970414201
"William Holden",3,0.0443786982248521
"William Hurt",5,0.0739644970414201
"William Katt",1,0.014792899408284
"William Mapother",1,0.014792899408284
"William Petersen",2,0.029585798816568
"William Prael",1,0.014792899408284
"William Shatner",6,0.0887573964497041
"Willie",1,0.014792899408284
"Winona Ryder",5,0.0739644970414201
"Woody Allen",11,0.162721893491124
"Woody Harrelson",13,0.192307692307692
"Wyatt Cenac",1,0.014792899408284
"Xander Berkeley",1,0.014792899408284
"Xavier Atkins",1,0.014792899408284
"Xavier Samuel",1,0.014792899408284
"Xevat Gectan",1,0.014792899408284
"Xiaochao Yuan",1,0.014792899408284
"Xiaoming Huang",1,0.014792899408284
"Xolani Mali",1,0.014792899408284
"Xuan Huang",1,0.014792899408284
"Y'lan Noel",1,0.014792899408284
"Yada Beener",1,0.014792899408284
"YÃƒÂ»suke Iseya",1,0.014792899408284
"Yara Shahidi",1,0.014792899408284
"Ye Liu",1,0.014792899408284
"Yeong-ae Lee",1,0.014792899408284
"Yeong-ho Kim",1,0.014792899408284
"Yoo Gong",1,0.014792899408284
"Yoon-seok Kim",1,0.014792899408284
"You Ge",1,0.014792899408284
"Yu Xia",1,0.014792899408284
"Yuka Imoto",1,0.014792899408284
"Yuliya Vysotskaya",1,0.014792899408284
"Yun-Fat Chow",6,0.0887573964497041
"Yunhee Cho",1,0.014792899408284
"Zac Efron",8,0.118343195266272
"Zach Braff",4,0.0591715976331361
"Zach Cregger",1,0.014792899408284
"Zach Galifianakis",2,0.029585798816568
"Zach Gilford",1,0.014792899408284
"Zach Woods",1,0.014792899408284
"Zachary David Cope",1,0.014792899408284
"Zachary Gordon",3,0.0443786982248521
"Zachary Levi",2,0.029585798816568
"Zack Ward",2,0.029585798816568
"Zahn McClarnon",1,0.014792899408284
"Zain Al Rafeea",1,0.014792899408284
"Zana Marjanovic",1,0.014792899408284
"Zane Pais",1,0.014792899408284
"Zheng Xu",1,0.014792899408284
"Zina Bethune",1,0.014792899408284
"ZoÃƒÂ© HÃƒÂ©ran",1,0.014792899408284
"Zoe Kazan",2,0.029585798816568
"Zoe Lister-Jones",1,0.014792899408284
"Zoe Margaret Colletti",1,0.014792899408284
"Zoe Saldana",1,0.014792899408284
"Zoey Deutch",3,0.0443786982248521
"Zooey Deschanel",1,0.014792899408284
